Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
CSSA088,Vỏ Case SAMA W03 ( Mid Tower/Màu Đen),24 tháng,1699000,1499000,img/CASE/250_51309_vo_case_sama_w03_0002_1__1_.jpg,"- Sản phẩm lý tưởng dành cho Game thủ pro, designer, biên tập video HD chuyên nghiệp.- Nắp hông bên phải và mặt trước làm bằng kính cường lực, khoang lắp nguồn rộng rãi, khoang lắp hdd riêng biệt có thể tháo lắp, hỗ trợ Rad Watercooling 240 /280mm trên nóc, 360mm mặt trước. Thiết kế lưới thông khí mặt trước chéo giúp giảm bụi nhưng vẫn đảm bảo lưu thông gió. Tấm lọc bụi trên nóc và mặt trước dễ dàng tháo lắp. Hỗ trợ dựng VGA dọc mà không cần khoan cắt.."
CSXM065,"Vỏ Case Xigmatek Zeus M Queen Spectrum  (Mini Tower/Màu Hồng/Led,Panel RGB)",24 tháng,0,2499000,img/CASE/250_49837_vo_case_xigmatek_zeus_m_queen_spectrum_mini_towermau_hongledpanel_rgb_4.jpg,"- Xigmatek Zeus M Queen Spectrum (Hồng, mATX, USB3.0x2, Bảng điều khiển RGB phía trước, Kính cường lực trái & phải).- Xigmatek Zeus M Queen Spectrum - vỏ case máy tính dạng mở sử dụng công nghệ CNC & NCT chính xác mới nhất, thép có độ dày 1,2mm chất lượng hàng đầu với bề mặt kim loại màu xám thanh lịch..- Xigmatek Zeus M Queen Spectrum đi kèm với kính cường lực trái & phải .- Khung vỏ Xigmatek Zeus M Queen Spectrum được thiết kế cho tất cả các hệ thống chơi game sử dụng mainboardM-ATX. Hỗ trợ tản nhiệt khí cao 160mm và VGA dài 280mm, hỗ trợ quạt lên tới 6 x 120mm, 2 x120mm ở phía trước, 2x120mm phía trên và phía sau quạt 120mm x 2, tản nhiệt làm mát bằng chất lỏng Hỗ trợ ở phía trước 2400mm, trên 240mm và phía sau 120mm cho hiệu suất làm mát tuyệt vời.."
CSCM157,Vỏ Case Cooler Master MasterBox MB520 Black Trim (Mid Tower/Màu đen),12 tháng,1459000,1299000,img/CASE/250_52481_v____case_cooler_master_masterbox_mb520_black_trim_0000_1.jpg,"- Mặt trước màu khói trong.- Khe hút gió bố trí 2 bên mặt trước.- Kích thước bên trong rộng rãi, hỗ trợ tới 6 quạt cho tản nhiệt nước.- Hỗ trợ mainboard: ATX, Micro ATX, Mini ITX.- Hỗ trợ tản nhiệt cao: 165mm."
CSKE007,Vỏ Case KENOO 2810BK (Mid Tower/Màu Đen),24 tháng,0,299000,img/CASE/250_49856_vo_case_kenoo_2810bk_mid_tower_mau_den_0003_1__1_.jpg,"- - Kiểu dáng : kiểu dáng đẹp, khung chắc chắn, tản nhiệt tốt, nút bấn nhậy độ bền cao, hệ thống bảo vệ lưới sắt mặt trước và khóa mặt sau, khay chạy Cáp , Chất liệu nhựa không tái chế bảo vệ môi trường.- - Chất liệu: Thép mạ SECC cách điện, nhiệt + Mặt Nhựa (ABS) + Lưới sắt chống trộm - Màu: Đen mặt xám."
CSTH101,Vỏ Case Thermaltake Core P3 Tempered Glass  (Mid Tower/Màu Đỏ) CA-1G4-00M3WN-03,24 tháng,3589000,3099000,img/CASE/250_44829_casethermaltakecorep3temperedglassrededition_0003_1__2_.jpg,"- Hỗ trợ mainboard: Mini-ITX, Micro-ATX, ATX.- Khay 3.5"": 2.- Khay 2.5”: 4.- Chiều dài VGA tối đa: 450mm.- Chiều cao tản CPU tối đa: 180mm."
CSCS027,Vỏ Case Corsair Carbide Series SPEC-01 Red LED Gaming (Mid Tower/Màu Đen ),24 tháng,1330000,999000,img/CASE/250_17159_case_corsair_carbide_series_spec_01_red_led_gaming_mid_tower_0007_1__1_.jpg,"- Thiết kế mang đậm phong cách gaming.- Mặt hông thiết kể cửa sổ để show hết các thành phần bên trong.- Các khe hút gió ở mặt trước kèm với quạt đèn led đỏ đem tới độ thoáng khí cho PC.- Hỗ trợ lên tới 5 quạt, bao gồm 2 quạt 140mm ở mặt trước.- Khay lắp ổ lưu trữ đa dạng gồm 2 khe lắp ổ đĩa, 4 khe ổ cứng, ssd."
CSKE006,Vỏ Case KENOO T12 (Mini Tower/Màu Đen),24 tháng,299000,269000,img/CASE/250_49855_vo_case_kenoo_t12_mini_tower_mau_den_0003_1__1_.jpg,"- - Kiểu dáng : kiểu dáng đẹp, khung chắc chắn, tản nhiệt tốt, nút bấn nhậy độ bền cao, hệ thống bảo vệ lưới sắt mặt trước và khóa mặt sau, khay chạy Cáp , Chất liệu nhựa không tái chế bảo vệ môi trường.- - Loại case: ATX - Làm mát: Option 8cm fan.- - Chất liệu: Thép mạ SECC cách điện, nhiệt + Mặt Nhựa (ABS) + Lưới sắt chống trộm - Màu: Đen mặt xám."
CSTH102,Vỏ Case Thermaltake View 91 Tempered Glass  (Full Tower/Màu Đen/Led RGB) CA-1I9-00F1WN-00,24 tháng,10999000,9199000,img/CASE/250_44830_case_thermaltake_view_91_rgb_tempered_glass_0004_1__2_.jpg,"- Hỗ trợ mainboard: Mini-ITX, Micro-ATX, ATX, E-ATX, XL-ATX.- Khay 3.5"": 12.- Khay 2.5”: 12.- Chiều dài VGA tối đa: 470mm.- Chiều cao tản CPU tối đa: 200mm."
CSCS075,Vỏ Case Corsair  680X RGB TG  (Mid Tower/Màu Trắng),24 tháng,6649000,5899000,img/CASE/250_46893_case_corsair_680x_rgb_tg_white__8_.jpg,"- 4 Quạt và thiết kế giúp tối ưu đường gió tới các linh kiện cần thiết.- Làm tỏa sáng hệ thống của bạn với tổng cộng 48 bóng đèn từ 3 quạt LL120 RGB đi kèm.- Hub Corsair Lightning Node PRO biến 680X RGB thành chiếc vỏ case thông minh, bằng phần mềm iCUE mang tới khả năng điều khiển LED đồng bộ toàn hệ thống với các thành phần khác tương thích sử dụng chung Corsair iCUE, bao gồm quạt, đèn led, Ram, bàn phím, chuột, v.v.....- Thiết kế 2 khoang giúp dễ dàng lắp đặt hệ thống và giấu dây gọn gàng.- 3 tấm kính cường lực trong suốt ở mặt trước, nóc và hông giúp khoe trọn bộ hệ thống cao cấp của bạn."
CSTH112,Vỏ Case Thermaltake View 37  (Mid Tower/Màu Đen) CA-1J7-00M1WN-01,24 tháng,3989000,3289000,img/CASE/250_47153_casethermaltakeview_37_rgb_0002_1__2_.jpg,"- Hỗ trợ mainboard: E-ATX, ATX, Micro ATX, Mini ITX.- Khay lắp ổ bên ngoài: 3 x 3.5"" or 2.5"".- Khay lắp ổ phía sau: 8 x 2.5"" or 4 x 3.5”.- Chiều dài tối đa GPU: 410mm ( khi không lắp quạt).- Chiều cao tối đa tản nhiệt CPU: 180mm."
CSXM069,Vỏ Case Xigmatek SIROCON III (MidTower/Màu Đen) EN43880,24 tháng,949000,859000,img/CASE/250_51823_mat_truoc_vo_case_xigmatek_sirocon_iii_midtower_mau_den_en43880_0006_1.jpg,"- Hỗ trợ mainboard: Mini-ITX, MicroATX, ATX.- Chiều dài Radiator tối đa: 240 mm.- Chiều cao tản nhiệt tối đa: 165 mm.- Chiều dài VGA tối đa: 340 mm.- Đi kèm: 3 quạt."
CSIW045,Vỏ Case In-Win 305 - Full Side Tempered Glass (Mid Tower/Màu Đen),24 tháng,3489000,2709000,img/CASE/250_42537_case_in_win_305_black___full_side_tempered_glass_mid_tower_0005_1__1_.jpg,- Thiết kế đặc biệt giúp khoe trọn radiator và quạt tản nhiệt.- Đặc biệt phù hợp với các cỗ máy sử dụng tản nhiệt nước watercooling.- Kính cường lực mặt hông có thể mở thông qua lẫy cài tiện lợi.- Vị trí giấu nguồn ở phía sau cho không gian gọn gàng.- Giá đỡ VGA dành cho các mẫu card đồ hoạ có chiều dài lớn.
CSTH099,Vỏ Case Thermaltake Level 20 GT RGB Plus Edition (Full Tower/Màu Đen/Ghi),24 tháng,6989000,5899000,img/CASE/250_43987_case_thermaltake_level_20_gt_rgb_plus_edition_0001_1__3_.jpg,
CSTH113,Vỏ Case Thermaltake View 28 (Mid Tower/Màu Đen) CA-1H2-00M1WN-01,24 tháng,1989000,1669000,img/CASE/250_48260_case_thermaltake_view_28_riing_rgb_ca_1h2_00m1wn_01_0000_1__4_.jpg,"- Hỗ trợ mainboard: ATX, Micro-ATX, mini-ITX.- Khay 3.5"": 2.- Khay 2.5”: 4.- Chiều dài VGA tối đa: 410mm.- Chiều cao tản CPU tối đa: 155mm."
CSAN044,Vỏ Case Antec P120 Crystal (Mid Tower / Màu Đen) ,24 tháng,2499000,1989000,img/CASE/250_51276_gallery_p120_crystal_22.jpg,"- Vỏ case Antec Performance P120 Crystal Mid-Tower là sự kết hợp tuyệt vời giữa tính thẩm mỹ và hiệu suất..- P120 Crystal cung cấp cấu hình tốt nhất cho thiết lập máy tính cá nhân của bạn, và nó sẵn sàng mang đến cho bạn trải nghiệm tuyệt vời.."
CSCS081,Vỏ Case Corsair 465X TG RGB (Mid Tower/Màu Trắng)  CC-9011189-WW ,12 tháng,3999000,3459000,img/CASE/250_49184_case_corsair_465x_tg_rgb_white_0006_1__1_.jpg,"- Khung bằng thép chắc chắn, bền bỉ được trang bị hai tấm kính cường lực trưng bày các bộ phận và quạt RGB của bạn, với các khe hở thông gió cho luồng khí dồi dào..- Hỗ trợ số lượng quạt lên đến 6x 120mm hoặc nhiều bộ tản nhiệt nước với kích thước lên tới 360mm..- Các khay ổ đĩa chứa tối đa hai ổ cứng 3,5 inch và hai ổ SSD 2,5 inch, với hai ổ cắm 2,5 inch bổ sung..- Bao gồm ba quạt CORSAIR LL120 RGB: Luồng khí mạnh lên tới 1.500 vòng / phút và 16 đèn LED RGB sống động trên mỗi quạt, với bảy cấu hình chiếu sáng iCUE được cài đặt sẵn đầy mê hoặc..- Kiểm soát hoàn toàn và đồng bộ hóa ánh sáng RGB của bạn với phần mềm iCUE Lighting Node CORE và CORSAIR iCUE đi kèm.."
CSCS074,Vỏ Case Corsair  680X RGB TG  (Mid Tower/Màu Đen),24 tháng,6649000,5899000,img/CASE/250_46892_case_corsair_680x_rgb_tg_black__8_.jpg,"- 4 Quạt và thiết kế giúp tối ưu đường gió tới các linh kiện cần thiết.- Làm tỏa sáng hệ thống của bạn với tổng cộng 48 bóng đèn từ 3 quạt LL120 RGB đi kèm.- Hub Corsair Lightning Node PRO biến 680X RGB thành chiếc vỏ case thông minh, bằng phần mềm iCUE mang tới khả năng điều khiển LED đồng bộ toàn hệ thống với các thành phần khác tương thích sử dụng chung Corsair iCUE, bao gồm quạt, đèn led, Ram, bàn phím, chuột, v.v.....- Thiết kế 2 khoang giúp dễ dàng lắp đặt hệ thống và giấu dây gọn gàng.- 3 tấm kính cường lực trong suốt ở mặt trước, nóc và hông giúp khoe trọn bộ hệ thống cao cấp của bạn."
CSPT051,"Vỏ Case Phanteks Eclipse P360X Tempered Glass, Digtial RGB Lighting  (Mid Tower/Màu Đen) PH-EC360PTG_DBK01 ",24 tháng,0,1879000,img/CASE/250_48638_case_phanteks_eclipse_p360x_tempered_glass_digtial_rgb_lighting_black_ph_ec360ptg_dbk01_1.jpg,- Nội thất sạch sẽ.- Cửa kính hông.- Thiết kế độc đáo với đèn led D-RGB tích hợp.- Tích hợp miếng che nguồn.- Tương thích tối đa Mainboad 280mm E-ATX.
CSCM158,Vỏ Case Cooler Master MasterBox MB511 Black Trim (Mid Tower/Màu đen),12 tháng,1459000,1299000,img/CASE/250_52482_v____case_cooler_master_masterbox_mb511_black_trim__mid_tower_m__u___en__0000_1__3_.jpg,"- Mặt trước thiết kế dạng lưới tối ưu lượng gió cho case.- Khe hút gió bố trí 2 bên hông mặt trước.- Kích thước bên trong rộng rãi, hỗ trợ tới 6 quạt cho tản nhiệt nước.- Hỗ trợ mainboard: ATX, Micro ATX, Mini ITX.- Hỗ trợ tản nhiệt cao: 165mm."
CSAE019,Vỏ Case Aero Cool P7-C1 Pro BG Tempered Glass (Mid Tower/Màu Đen),24 tháng,2599000,2299000,img/CASE/250_45026_case_aero_cool_p7_c1_pro_bg_tempered_glass_mid_tower_0005_1__1_.jpg,"- Chất liệu: Thép cao cấp, nhôm cao cấp, kính cường lực.- Hỗ trợ các loại mainboard: Mini ITX, Micro-ATX, ATX.- Hỗ trợ 2 ổ 3.5"" và 4 ổ 2.5"".- Cửa sổ hông kính cường lực.- Đèn RGB tích hợp sẵn."
CSCS071,Vỏ Case Corsair 175R (Mid Tower/Màu Đen),24 tháng,0,1499000,img/CASE/250_46889_case_corsair_175r_0003_1__1_.jpg,"- Tạo phong cách của bạn với thiết kế góc bo tròn, mặt ngoài trơn tru và logo CORSAIR tỏa sáng bởi quạt RGB với 6 LED tùy chỉnh.- Khoe trọn hệ thống của bạn với cửa sổ hông kính cường lực .- Giấu nguồn và cáp nối khỏi tầm mắt, giúp lắp đặt hệ thống dễ dàng hơn bao giờ hết.- Hỗ trợ tối đa 6 quạt 120mm hoặc 4 quạt 140mm, hoặc các radiators tới 360mm.- Kết nối quạt RGB đi kèm với Bo mạch chủ Asus, Gigabyte hoặc MSI và sử dụng phần mềm để điều khiển màu LED."
CSPT052,Vỏ Case Phanteks Eclipse P300  Tempered Glass (Mid Tower/Màu Đen) PH-EC300PTG_BK ,24 tháng,1799000,1459000,img/CASE/250_48639_case_phanteks_eclipse_p300_mid_tower_tempered_glass_black_ph_ec300ptg_bk_1.jpg,- Đi kèm đầy đủ lọc bụi.- Hỗ trợ GPU dài tối đa 330mm.- Hỗ trợ nguồn kích cỡ tiêu chuẩn.- Đi kèm 1 x Quạt Phanteks 120mm.- Đèn led RGB và Led gầm 10 màu.
CSED001,Vỏ Case E-Dra ECS1101 (Mini Tower/Màu Đen),24 tháng,349000,299000,img/CASE/250_45037_case_e_dra_ecs1101_black_0000_1__2_.jpg,
CSCM152,Vỏ Case Cooler Master MasterBox MB511  ARGB (Mid Tower/Màu đen/Led ARGB/Mặt lưới),24 tháng,2499000,2099000,img/CASE/250_51626_mb511argb_gallery_05_image.jpg,"- Hỗ trợ mainboard:ATX, Micro ATX, Mini ITX.- Radiator lắp đặt tối đa: 1x360/1x240/1x120mm.- Chiều cao tản nhiệt CPU tối đa: 165mm.- Chiều dài VGA: 410mm."
CSCS073,Vỏ Case Corsair  678C TG (Mid Tower/Màu Trắng),24 tháng,4649000,4299000,img/CASE/250_46891_case_corsair_678c_tg_white_0006_1__1_.jpg,"- Thiết kế tối giản và gọn gàng với khung thép, với kính cường lực trong suốt bên cạnh để khoe trọn hệ thống của bạn.- Vật liệu cách âm ở mặt hông, phía trước và nóc giúp hệ thống luôn êm ái, hoặc chuyển qua tấm lọc bụi đi kèm ở trên nóc để gia tăng khả năng làm mát.- Hỗ trợ đủ khoảng trống cho radiator 360mm với thiết lập hút / đẩy ở mặt trước và trên nóc, radiator 280mm/240mm ở sàn và 140mm/120mm ở phía sau.- Hỗ trợ tối đa tới 9 quạt 120mm hoặc 7 quạt 140mm cho khả năng làm mát mạnh mẽ.- Đi kèm bộ điều tốc quạt PWM cho 2 quạt SP140 đi kèm và tối đa 4 quạt mở rộng. Giảm tốc độ quạt khi bạn cần yên tĩnh, hoặc tăng tốc khi muốn hiệu năng cao."
CSNZ078,Vỏ Case NZXT H710 MATTE (Mid Tower/Màu Trắng),24 tháng,3529000,3399000,img/CASE/250_47663_case_nzxt_h710i_smart_case_matte_white_0006_1__1_.jpg,"- Với USB 3.1 Gen 2 USB-C mặt trước, dễ dàng hơn để kết nối điện thoại, thiết bị lưu trữ tốc độ cao hoặc các thiết bị ngoại vi mới nhất cho máy tính của bạn.- Thiết kế tối giản, hiện tại, khu vực đi dây mẫu mực và thiết kế mặt kính xuyên suốt giúp khoe trọn bộ hệ thống của bạn.- Việc đi dây luôn rất tốn thời gian, chúng tôi đã thiết kế các rãnh với dây thít tích hợp sẵn để tối giản công sức cho việc này.- Với 2 quạt Aer F120mm đi kèm giúp tối ưu luồng gió cùng mặt trước và nguồn đi kèm lọc bụi có thể tháo rời. Ngoài ra khay gắn mặt trước hỗ trợ radiator tới 280mm giúp đơn giản hóa việc lắp đặt tản nước all in one hoặc custom.- Khay dựng dọc GPU tích hợp sẵn để đem lại luồng gió mới cho hệ thống của bạn."
CSJE014,Vỏ Case Jetek 9311W (Mid Tower/Màu Trắng/Led RGB),24 tháng,799000,669000,img/CASE/250_45071_case_jetek_9311w_0000_1__3_.jpg,"- Hỗ trợ mainboard: Mini-ITX, Micro-ATX, ATX.- Cổng giao tiếp: USB3.0 × 1, USB2.0 × 2, Headphone × 1, Microphone × 1 (hỗ trợ HD Audio).- Hỗ trợ ổ 3.5"" x1, 2.5"" x2.- Chiều dài VGA tối đa: 300mm.- Chiều cao tản CPU tối đa: 160mm."
CSCS080,Vỏ Case Corsair 465X TG RGB (Mid Tower /Màu Đen) CC-9011188-WW,12 tháng,3999000,3459000,img/CASE/250_49183_case_corsair_465x_tg_rgb_black_0008_1__1_.jpg,"- Khung bằng thép chắc chắn, bền bỉ được trang bị hai tấm kính cường lực trưng bày các bộ phận và quạt RGB của bạn, với các khe hở thông gió cho luồng khí dồi dào..- Hỗ trợ số lượng quạt lên đến 6x 120mm hoặc nhiều bộ tản nhiệt nước với kích thước lên tới 360mm..- Các khay ổ đĩa chứa tối đa hai ổ cứng 3,5 inch và hai ổ SSD 2,5 inch, với hai ổ cắm 2,5 inch bổ sung..- Bao gồm ba quạt CORSAIR LL120 RGB: Luồng khí mạnh lên tới 1.500 vòng / phút và 16 đèn LED RGB sống động trên mỗi quạt, với bảy cấu hình chiếu sáng iCUE được cài đặt sẵn đầy mê hoặc..- Kiểm soát hoàn toàn và đồng bộ hóa ánh sáng RGB của bạn với phần mềm iCUE Lighting Node CORE và CORSAIR iCUE đi kèm.."
CSKE009,Vỏ Case  KENOO 2815 (Mid Tower/Màu Đen),24 tháng,329000,299000,img/CASE/250_50933_vo_case_kenoo_2815_mid_tower_mau_den_0002_1__1_.jpg,"- Mẫu vỏ case với thiết kế đơn giản, giá thành hợp lý, phù hợp với các cỗ máy văn phòng.- Hỗ trợ mainboard : ATX / M-ATX."
CSCM156,Vỏ Case Cooler Master MasterCase H500P TG Mesh White ARGB (Mid Tower/Màu trắng/Led ARGB/Mặt lưới),12 tháng,4599000,4089000,img/CASE/250_51630_h500p_mesh_white_gallery_01_image.jpg,"- Hỗ trợ mainboard: Mini ITX, Micro ATX, ATX, E-ATX (tối đa 12 x 10.7 inch).- Radiator lắp đặt tối đa: 2x280/360mm và 1 x 120/140mm.- Chiều cao tản nhiệt CPU tối đa: 190mm.- Chiều dài VGA: 412mm."
CSPT056,Vỏ Case Phanteks Enthoo Evolv Shift Air Fabric Mesh Panel  Satin (Mini Tower/Màu Đen)  PH-ES217A_BK ,24 tháng,2679000,2299000,img/CASE/250_48643_case_phanteks_enthoo_evolv_shift_air_itx_case_fabric_mesh_panel_satin_black_ph_es217a_bk_1.jpg,- Có thể đặt nhiều tư thế khác nhau.- Lắp đặt dễ dàng .- Mặt lưới 2 bên đem tới lượng gió cao.- Đi kèm 2 quạt Phanteks 140mm cao cấp.- Hỗ trợ khu vực đi dây gọn gàng.
CSXM055,Vỏ Case Xigmatek Gemini ARCTIC RGB STRIP (Mini Tower/Màu Trắng),24 tháng,0,749000,img/CASE/250_48580_case_xigmatek_gemini_white_rgb_strip_0004_1__3_.jpg,- Mẫu vỏ case đặc biệt với mặt kính bên hông và tông màu trắng.- Khay nguồn thiết kế khe hở để có thể dễ dàng show những bộ nguồn cao cấp.- Hỗ trợ quạt tản nhiệt đa dạng.- Dải led RGB phía mặt trước.
CSSA087,Vỏ Case SAMA Jazovo plus XII (Mid Tower/Màu Đen/Led RGB),24 tháng,799000,759000,img/CASE/250_49718_vo_case_sama_jazovo_plus_xii_mid_towermau_denled_rgb_2.png,"- Hỗ trợ Mainboard: ATX, MicroATX, Mini-ITX.- Kích thước : 423(L)×190(W)×434(H)mm.- Chất liệu : Thép SPCC 0.55mm - ABS + Lưới kim loại.- Cổng kết nối: 2*USB2.0 + 1*USB 3.0 + HD Audio + Led controller.- Hỗ trợ ổ đĩa : 5.25"""" x0 | 3.5'' x2 | 2.5'' x2."
CSVR040,Vỏ Case Vitra NEFERTITI Q1 E-ATX  Kèm 3 Fan Dual Ring Vitra (Mid Tower/Màu Đen),12 tháng,1159000,989000,img/CASE/250_52836_vitra_nefertiti_q1_e_atx_0002_q1_1.jpg,"- Hỗ trợ Mainboard: ATX, Micro-ATX, ITX.- Khung thép SPCC 0.6mm & Plastic/ Sơn tĩnh điện, Sườn kính cường lực Temper Glass 4mm.- Chiều dài tối đa GPU: 360mm.- Chiều cao tối đa tản nhiệt CPU: 160mm."
CSGI004,Vỏ Case Gigabyte C200 GLASS GB-C200G (Mid Tower/Màu Đen),24 tháng,1349000,1199000,img/CASE/250_53302_gigabyte_c200_glass__2_.jpg,"- Dải led RGB phong cách phát sáng trên nền đen ở phía mặt trước của case.- Nút bấm thay đổi màu sắc và cổng USB ở phía mặt trước.- Mặt kính cường lực full size, thiết kế khay nguồn mở.- Tương thích với hệ thống làm mát bằng chất lỏng, lưới lọc bụi có thể tách rời.- Hỗ trợ mainboard: mini-ITX/m-ATX/ATX."
CSAE009,Vỏ Case Aero Cool PGS-V BATTLEHAWK (Mid Tower/Màu Đen) ,24 tháng,999000,809000,img/CASE/250_33429_case_aero_cool_pgs_v_battlehawk_black_0004_1__1_.jpg,"- Hỗ trợ mainboard: ATX; Micro-ATX; Mini-ITX.- Khay mở rộng tối đa: 2 x 3.5"" , 3 x 2.5.- Cổng USB: 1 x USB 3.0 , 2 x USB 2.0.- Cửa sổ hông mica trong suốt."
CAEK002,Case EK-Classic InWin 303EK - Black,24 tháng,11999000,10749000,img/CASE/250_49581_inwin_303_ek.jpg,"- EK-Classic InWin 303EK trang bị một tấm nước tích hợp kèm sẵn bơm DDC..- Nó thực sự đặc biệt vì với cách thiết kế khoét lỗ ở mặt trước, sản phẩm mang tính độc nhất và chắc chắn là người dùng sẽ không thể tìm thấy được sản phẩm nào khác trên thị trường..- Sản phẩm này là một phần của Dòng EK Classic được đặc trưng bởi thiết kế tối giản và sạch sẽ trong khi vẫn duy trì hiệu suất hàng đầu.."
CSCM151,Vỏ Case Cooler Master MasterBox MB520 ARGB (Mid Tower/Màu đen/Led ARGB),24 tháng,2599000,2149000,img/CASE/250_51625_mb520argb_gallery_05_image.jpg,"- Hỗ trợ mainboard:Mini ITX, Micro ATX, ATX, E-ATX*, SSI CEB.- Radiator lắp đặt tối đa: 1x360/1x360/1x120mm.- Chiều cao tản nhiệt CPU tối đa: 165mm.- Chiều dài VGA: 410mm."
